dept_no,emp_no,first_name,last_name,dept_name
d005,472096,Lubomir,Ernst,Development
d007,472102,Gil,Redmiles,Sales
d005,472116,Jaroslava,Azevdeo,Development
d005,472136,Tadanori,dAstous,Development
d005,472149,Sverrir,Luck,Development
d005,472159,Vasilii,Ashish,Development
d007,472186,Dung,Janetzko,Sales
d005,472192,Padma,Wrigley,Development
d005,472209,Kasturi,Thambidurai,Development
d005,472221,Takahiro,Naumovich,Development
d007,472255,Marlo,Krohn,Sales
d007,472268,Satoru,Lemarechal,Sales
d007,472295,Sastry,Molberg,Sales
d005,472340,Gaurav,Jonsson,Development
d007,472349,Zeljko,Ouhyoung,Sales
d005,472381,Yucel,Maraist,Development
d007,472392,Uzi,Masada,Sales
d005,472399,Heping,Falck,Development
d005,472411,Tianruo,Veldwijk,Development
d005,472412,Zine,Eiter,Development
d005,472445,Val,Heuter,Development
d005,472459,Emdad,Peternell,Development
d005,472496,Satosi,Marakhovsky,Development
d007,472504,Nobuyoshi,Riefers,Sales
d007,472513,Sanjoy,Birta,Sales
d005,472590,Yuuichi,Zyda,Development
d007,472596,Changho,Hofstetter,Sales
d005,472597,Vugranam,Garrabrants,Development
d007,472612,Anyuan,Lanteri,Sales
d005,472646,Yuping,Hebden,Development
d007,472650,Theirry,Ratnakar,Sales
d007,472678,Mitsuyuki,Gruenwald,Sales
d005,472681,Richara,Kilgore,Development
d007,472692,IEEE,Danecki,Sales
d005,472701,Jiann,Isaac,Development
d005,472705,Chaoyi,Gimarc,Development
d007,472706,Kerryn,Morrin,Sales
d007,472709,Anestis,Majewski,Sales
d007,472723,Arvind,Kowalchuk,Sales
d005,472743,Lunjin,Zweizig,Development
d005,472764,Boalin,Emden,Development
d007,472853,Gila,Limongiello,Sales
d007,472887,Gino,Kaltofen,Sales
d005,472900,Shahaf,Copas,Development
d005,472907,Sanjit,Chepyzhov,Development
d007,472914,Weidon,Lorho,Sales
d007,472925,Fusako,Prampolini,Sales
d007,472939,Naraig,Dalton,Sales
d007,472959,Mingdong,Leslie,Sales
d005,472964,Shigeo,Beznosov,Development
d005,472981,Nikolaos,Lally,Development
d005,473038,Radhika,Furudate,Development
d005,473049,Arie,Lyonns,Development
d005,473076,Shaowei,Chelton,Development
d007,473097,Shooichi,Linnainmaa,Sales
d005,473100,Falguni,Speer,Development
d007,473113,Toshimitsu,Angelov,Sales
d007,473116,Sadun,Bultermann,Sales
d005,473128,Weijing,Dredge,Development
d005,473140,Jiakeng,Rosti,Development
d007,473166,Masamitsu,Erde,Sales
d005,473184,Patricio,Slutz,Development
d005,473202,Sadun,Benzmuller,Development
d005,473224,Arup,Crabtree,Development
d007,473232,Jagoda,Baez,Sales
d005,473241,Harjit,Cannane,Development
d005,473287,Odysseas,Bednarek,Development
d005,473317,Supot,Ranai,Development
d005,473329,Rajmohan,Chaudhury,Development
d005,473350,Maia,Hammerschmidt,Development
d005,473357,Weidon,Auyong,Development
d007,473411,Piyush,Leaver,Sales
d007,473445,Koldo,Janetzko,Sales
d007,473454,Yonghoan,Masaki,Sales
d005,473475,Dinkar,Moffat,Development
d005,473477,Giap,Lindqvist,Development
d007,473483,Genta,Gulla,Sales
d007,473502,Satyanarayana,Fontet,Sales
d005,473514,Valeri,Kawashimo,Development
d007,473521,Malu,Katalagarianos,Sales
d005,473551,Miomir,Vesel,Development
d005,473560,Subir,Ouhyoung,Development
d005,473585,Doowon,Ushiama,Development
d007,473599,Gennady,Rissanen,Sales
d005,473605,Nectarios,Monarch,Development
d005,473619,Goo,Doering,Development
d005,473645,Richard,Lichtner,Development
d005,473690,Zhanqiu,Junot,Development
d005,473701,Richard,Angel,Development
d007,473703,Steve,Baar,Sales
d007,473715,Kwangho,Bultermann,Sales
d005,473718,Noritoshi,Luff,Development
d007,473776,Aemilian,Demir,Sales
d007,473783,Steve,Marchegay,Sales
d005,473795,Navin,Maccarone,Development
d007,473800,Herb,Lakshmanan,Sales
d005,473801,Rosine,Manderick,Development
d005,473804,Gopalakrishnan,Baba,Development
d007,473812,Khue,Levergood,Sales
d007,473834,Kish,Zobel,Sales
d005,473848,Magdalena,Butner,Development
d005,473897,Seongbae,Rattan,Development
d007,473903,Stella,Sichman,Sales
d005,473911,Kwangyoen,Coorg,Development
d007,473916,Leaf,Uludag,Sales
d005,473919,Achilleas,Scallan,Development
d005,473923,Remzi,Hemaspaandra,Development
d005,473944,Kazuhiko,Rahier,Development
d005,473947,Van,Alencar,Development
d007,473953,Janche,Heystek,Sales
d007,473954,Kristin,Bugrara,Sales
d007,473964,Sanjeeva,Hempstead,Sales
d005,474057,Mototsugu,Fasbender,Development
d005,474064,Jeanne,Rathonyi,Development
d007,474073,Nishit,Vigier,Sales
d005,474076,Masoud,Pusterhofer,Development
d005,474086,Florian,Peroz,Development
d005,474115,Hatsukazu,Rosaz,Development
d005,474131,Shridhar,Riexinger,Development
d007,474146,Nathan,Emiris,Sales
d005,474158,Jongsuk,Heijenga,Development
d005,474194,Ult,Iisaka,Development
d007,474200,Masako,Sabnani,Sales
d005,474220,Vishwani,Munawer,Development
d005,474260,Willard,Pellegrinelli,Development
d005,474280,Angel,Perry,Development
d007,474290,Fei,Zhiwei,Sales
d005,474293,Udaiprakash,Kroft,Development
d007,474353,Kannan,Zizka,Sales
d005,474366,Bezalel,Asrin,Development
d005,474376,Jovan,Bage,Development
d005,474386,Collette,Ohori,Development
d005,474391,Sariel,Terlouw,Development
d005,474394,Jiakeng,Fritzsche,Development
d007,474400,Herb,Ushiama,Sales
d005,474439,Genta,Bauknecht,Development
d007,474453,Zhenbing,Poujol,Sales
d007,474474,Kazuhira,Lammel,Sales
d005,474480,Shuji,Bisiani,Development
d005,474490,Stafford,Koshiba,Development
d007,474516,Barton,Hambrick,Sales
d007,474519,Paloma,Kawashima,Sales
d005,474528,Billie,Georg,Development
d005,474535,Elzbieta,Tasistro,Development
d007,474556,Duri,Hartvigsen,Sales
d007,474569,Paraskevi,Nyanchama,Sales
d007,474577,Manohar,Plump,Sales
d007,474586,Masamitsu,Wrigley,Sales
d005,474619,Douadi,Lieberherr,Development
d005,474636,Cristinel,Farrel,Development
d005,474640,Giao,Bisiani,Development
d005,474641,Xinan,Nastansky,Development
d007,474684,Chinhyun,Klyachko,Sales
d007,474721,Miquel,Reistad,Sales
d007,474728,Kousuke,Fandrianto,Sales
d005,474729,Wuxu,Morrin,Development
d005,474750,Munir,Dengi,Development
d005,474755,Christ,Varker,Development
d007,474793,Arunachalam,Srimani,Sales
d005,474797,Nitsan,Talmor,Development
d007,474798,Chiranjit,Gide,Sales
d005,474818,Narain,Ghemri,Development
d005,474851,Tomoyuki,Gerlach,Development
d007,474862,Youpyo,Chinin,Sales
d007,474912,Nirmal,Lemarechal,Sales
d007,474921,Aimee,Baak,Sales
d007,474943,Kazuhiko,Pileggi,Sales
d007,474948,Gil,Stentiford,Sales
d005,474981,Baoqiu,Danner,Development
d007,475003,Branimir,Miara,Sales
d005,475009,Aral,Takkinen,Development
d005,475016,Takahira,Douceur,Development
d005,475039,Kotesh,Ertl,Development
d005,475051,Ulises,Vitiello,Development
d005,475054,Dipankar,Buescher,Development
d007,475077,Claude,Ouhyoung,Sales
d005,475089,Sasan,Haraldson,Development
d005,475091,Giap,Bridgland,Development
d007,475108,Basim,Hoppenstand,Sales
d005,475125,Martial,Dredge,Development
d005,475148,Srinidhi,Pero,Development
d007,475181,Ebbe,Terwilliger,Sales
d005,475205,Maris,Rusterholz,Development
d005,475218,Basant,Muhling,Development
d005,475221,Yuqun,Rassart,Development
d005,475240,Yurij,Babu,Development
d005,475265,Fan,Simkin,Development
d005,475266,Rance,Engelmann,Development
d005,475269,Rance,Cullers,Development
d007,475299,Luigi,Cincotta,Sales
d005,475327,Arve,Sommer,Development
d007,475334,Dietrich,Hiltgen,Sales
d007,475338,Oscal,Desikan,Sales
d007,475342,Arif,Gelosh,Sales
d005,475377,Xinyu,Dayana,Development
d007,475384,Kiyokazu,Domenig,Sales
d005,475394,Gully,Ramaiah,Development
d007,475396,Xiahua,Fiutem,Sales
d005,475426,Vidya,Eugenio,Development
d005,475441,Bernardo,Lorcy,Development
d007,475448,Ingemar,Lorys,Sales
d005,475451,Kinh,Rousseau,Development
d005,475463,Kendra,Kawashima,Development
d005,475468,Shigeu,Improta,Development
d005,475472,Rosalie,Backhouse,Development
d005,475477,Guozhong,Dratva,Development
d005,475489,Fusako,Yurek,Development
d005,475490,Piyush,Cyre,Development
d007,475508,Heng,Miculan,Sales
d005,475576,Herb,Merey,Development
d005,475581,Perla,Veccia,Development
d007,475586,Nakhoon,Servi,Sales
d005,475599,Mototsugu,Versino,Development
d007,475613,Irene,Steinauer,Sales
d005,475632,Mohamadou,Angiulli,Development
d005,475634,Alagu,Alameldin,Development
d007,475639,Maha,Ranka,Sales
d007,475641,Girolamo,Azevdeo,Sales
d005,475651,Poorav,Gubsky,Development
d005,475654,Fumiyo,Tibblin,Development
d005,475657,Shahid,Constantine,Development
d005,475663,Mamdouh,Borstler,Development
d007,475666,Kazuhiko,Veevers,Sales
d005,475670,Hitomi,Billawala,Development
d005,475676,Bowen,Vakili,Development
d005,475681,Dinkar,Kinley,Development
d007,475686,Elrique,Reeken,Sales
d005,475692,Inderjeet,Crabtree,Development
d005,475707,Randy,Kaltofen,Development
d005,475709,Godehard,Restivo,Development
d005,475719,Gererd,Kaiserswerth,Development
d005,475724,Susanta,Figueira,Development
d005,475746,Tze,Tsunoo,Development
d005,475756,Susumu,Ballarin,Development
d007,475757,Tommaso,Mayerwieser,Sales
d005,475760,Billur,Hockney,Development
d005,475767,Renee,Jansch,Development
d007,475769,Kazuhisa,Ritzmann,Sales
d005,475774,Vincent,Coombs,Development
d005,475779,Marek,Armand,Development
d007,475787,Zhiwei,Ramsak,Sales
d005,475809,Parke,Stifter,Development
d005,475814,Yannik,Rodier,Development
d007,475816,Tonny,Siksek,Sales
d005,475817,Djelloul,Stassinopoulos,Development
d007,475847,Felicidad,Georgakopoulos,Sales
d005,475856,Halsur,Champarnaud,Development
d007,475860,Brigham,Broomell,Sales
d007,475866,Akemi,Lunt,Sales
d005,475868,Taiji,Molenkamp,Development
d007,475880,Szabolcs,Tetzlaff,Sales
d007,475920,Bogdan,Matzke,Sales
d007,475927,Geoff,Stassinopoulos,Sales
d005,475946,Ulf,Marsiglia,Development
d007,475959,Wuxu,Knightly,Sales
d007,475962,Rasiah,Steenbeek,Sales
d007,475972,Huican,Zambonelli,Sales
d005,476016,Jasminko,Minakawa,Development
d007,476023,Perry,Shihab,Sales
d005,476083,Chiradeep,Garigliano,Development
d007,476099,Zhenbing,Massonet,Sales
d005,476100,Munir,Landherr,Development
d007,476106,Guiseppe,Mitsuhashi,Sales
d007,476166,Subhada,Quittner,Sales
d007,476167,Genta,Dulli,Sales
d005,476180,Basant,Lueh,Development
d007,476184,Shahid,Hofman,Sales
d005,476190,Nathan,Porenta,Development
d007,476222,Kristian,Mellouli,Sales
d005,476244,Shem,Krone,Development
d005,476282,Ohad,Mullainathan,Development
d005,476314,Jinxi,Gente,Development
d005,476345,Mang,Gubsky,Development
d005,476426,Dipayan,Molberg,Development
d005,476439,Yannis,Weedon,Development
d005,476448,Lene,Wielonsky,Development
d005,476449,Tamiya,Tyugu,Development
d007,476456,Remko,Rodiger,Sales
d007,476492,Gully,Dichev,Sales
d005,476495,Lijia,Honiden,Development
d007,476509,Mizuhito,Kornyak,Sales
d007,476510,Alagu,Gimarc,Sales
d005,476516,Almudena,Vasanthakumar,Development
d005,476533,Xumin,Penn,Development
d007,476564,Zhilian,Brookner,Sales
d005,476583,Pantung,Erdi,Development
d007,476584,Gonzalo,Noriega,Sales
d005,476587,Sukumar,Huhdanpaa,Development
d005,476652,Baziley,Lichtner,Development
d007,476671,KayLiang,Winter,Sales
d007,476724,Kagan,Kamble,Sales
d005,476774,Claudi,Plumb,Development
d005,476783,Gino,Leaver,Development
d005,476795,Iara,Beznosov,Development
d005,476803,Carrsten,Denos,Development
d005,476819,Jianhao,Pehl,Development
d007,476822,Yongqiao,Merli,Sales
d005,476894,Serap,Grospietsch,Development
d005,476898,Ronghao,Bratten,Development
d005,476919,Maren,Fairtlough,Development
d005,476935,Emdad,Magliocco,Development
d005,476954,Djelloul,Talmon,Development
d005,476963,Christ,Haumacher,Development
d005,476983,Ziyad,Molberg,Development
d007,476997,Bowen,Gente,Sales
d005,477013,Kristina,Peng,Development
d005,477017,Achilleas,Matteis,Development
d005,477054,Arup,Emiris,Development
d005,477065,Ult,Brickell,Development
d007,477081,Aria,Cannata,Sales
d005,477096,Aleksander,Puppe,Development
d005,477118,Hatim,Hutton,Development
d007,477140,Christfried,Murrill,Sales
d007,477142,Mrinalini,Stenning,Sales
d005,477145,Georgy,Gilg,Development
d005,477160,Florian,Streit,Development
d005,477183,Dzung,Menhoudj,Development
d005,477194,Xianlong,Furedi,Development
d007,477197,Stevo,Spataro,Sales
d005,477199,Xinan,Paciorek,Development
d005,477239,Takahira,Cronan,Development
d007,477246,Mara,Zeilberger,Sales
d007,477251,Jayson,Ambroszkiewicz,Sales
d007,477255,Serenella,Juneja,Sales
d007,477298,Zengping,Denny,Sales
d007,477302,Chenxi,Budinsky,Sales
d005,477303,Kousuke,Zambonelli,Development
d007,477308,Alejandra,Brandsma,Sales
d007,477312,Fay,Ramalingam,Sales
d005,477313,Waiman,Schneeberger,Development
d007,477348,Clyde,Fioravanti,Sales
d005,477381,Yuping,Serdy,Development
d007,477389,Abdulah,Claffy,Sales
d005,477444,Babette,Erez,Development
d007,477480,Lein,Bahl,Sales
d005,477485,Kwangjo,Schnelling,Development
d005,477488,Dekang,Salinas,Development
d005,477498,Koldo,Majewski,Development
d007,477510,Atreyi,Demizu,Sales
d005,477523,Patricio,Kavvadias,Development
d005,477526,Tonia,Waeselynck,Development
d007,477545,Shaunak,Preusig,Sales
d007,477566,Anwar,Gelosh,Sales
d005,477574,Lech,Tyugu,Development
d007,477580,Nikolaos,Guerreiro,Sales
d005,477587,Chrisa,Schonegge,Development
d005,477616,LiMin,Ghemri,Development
d005,477637,Elgin,Pelz,Development
d005,477652,Atreye,Koshino,Development
d007,477655,Serap,Oxenboll,Sales
d005,477658,Giao,Bruckman,Development
d007,477673,Mizuhito,Woycyznski,Sales
d007,477679,Chenye,Bach,Sales
d005,477684,Taegyun,Rabehasaina,Development
d005,477708,Sashi,Duclos,Development
d005,477718,Radhia,Zhang,Development
d007,477738,Nevin,Lamma,Sales
d007,477754,Parviz,Taubman,Sales
d005,477756,Pragnesh,Iivonen,Development
d007,477778,Abdulah,Fadgyas,Sales
d005,477783,Bikash,Gajiwala,Development
d007,477811,Shai,Whitcomb,Sales
d005,477842,Kwangho,Journel,Development
d005,477860,Selwyn,Servi,Development
d005,477874,Navin,Pero,Development
d005,477880,Arvind,Furudate,Development
d007,477906,Mahendra,Varley,Sales
d005,477922,Moriyoshi,Wissmann,Development
d007,477923,Augustine,Conde,Sales
d005,477930,Isamu,Stiles,Development
d005,477937,Jessie,Koblitz,Development
d005,477971,Tommaso,Birge,Development
d005,477985,Beshir,Mattern,Development
d007,478012,Mostafa,Leivant,Sales
d005,478033,Tonny,Luiz,Development
d005,478037,Adib,Halevi,Development
d005,478052,Kristinn,Matzel,Development
d007,478075,Alexius,Stavenow,Sales
d007,478088,Ung,Vanwelkenhuysen,Sales
d005,478089,Pradeep,Gajiwala,Development
d005,478116,Debatosh,Piveteau,Development
d005,478204,Arne,Narlikar,Development
d005,478232,Teruyuki,Beznosov,Development
d005,478234,Mayuri,Bach,Development
d005,478239,True,Lieberherr,Development
d007,478250,Ranan,Rissland,Sales
d007,478273,Dulce,Prochazka,Sales
d005,478279,Mack,Beeson,Development
d005,478284,Zeydy,Kropatsch,Development
d005,478292,Boguslaw,Fasbender,Development
d005,478303,Candido,Zyda,Development
d005,478320,Doowon,Rosaz,Development
d007,478344,Shahid,Rassart,Sales
d005,478357,Elrique,Reeker,Development
d005,478379,Kwun,Srimani,Development
d005,478430,Weicheng,Samarati,Development
d005,478436,Franziska,Monkewich,Development
d005,478458,Kwangho,Koblitz,Development
d005,478496,Goncalo,Swick,Development
d007,478509,Luise,Gerlach,Sales
d005,478547,Thodoros,Ghalwash,Development
d005,478552,Teruyuki,Welham,Development
d007,478566,Zhongwei,Luby,Sales
d005,478572,Chaitali,Cusworth,Development
d005,478581,Susuma,Peek,Development
d005,478608,Aemilian,Hemaspaandra,Development
d005,478647,Tomokazu,Hinsberger,Development
d007,478678,Mario,Sethi,Sales
d005,478687,Heeju,Ramras,Development
d007,478737,Nadjib,Munos,Sales
d007,478742,Renee,Hainaut,Sales
d005,478758,Zhanqiu,Ranft,Development
d005,478782,Xiaoqiang,Jiafu,Development
d005,478786,Guadalupe,Stavenow,Development
d005,478812,Xudong,Irland,Development
d005,478842,Pradeep,Herath,Development
d007,478861,Basem,Khasidashvili,Sales
d005,478866,Elrique,Haumacher,Development
d007,478985,Katsuo,Gubsky,Sales
d007,479012,Kazunori,Docker,Sales
d005,479017,Hitofumi,Sherertz,Development
d005,479021,Isamu,Iwayama,Development
d005,479035,Samphel,Chaudhury,Development
d005,479038,Mitchel,Morton,Development
d007,479050,Pintsang,Ishibashi,Sales
d005,479065,Hideo,Farrow,Development
d007,479070,Valery,Ozeri,Sales
d005,479097,Clyde,Schaar,Development
d005,479119,Limsoon,Willoner,Development
d005,479120,Leucio,Joslin,Development
d005,479123,Narain,Berstel,Development
d005,479153,Uma,Schmittgen,Development
d007,479157,Jacopo,Larfeldt,Sales
d007,479165,Chirstian,Pauthner,Sales
d007,479167,Mayuri,Backhouse,Sales
d005,479290,Lobel,Fujisaki,Development
d007,479293,Chandrasekaran,Bage,Sales
d005,479304,Pradeep,Wissmann,Development
d007,479333,Lene,Rosiles,Sales
d005,479345,Sorina,Boudaillier,Development
d005,479357,Noritoshi,Perez,Development
d005,479396,Mohammad,Blokdijk,Development
d005,479397,Toshimitsu,Huhdanpaa,Development
d005,479398,Danae,Petersohn,Development
d007,479402,Martina,Perfilyeva,Sales
d007,479415,Vatsa,Merle,Sales
d005,479463,Aamod,Isard,Development
d007,479467,Gully,Sommer,Sales
d005,479474,Saeko,Lieblein,Development
d005,479516,Fusako,Niizuma,Development
d005,479528,Saddek,Rodham,Development
d007,479543,Dmitri,Aumann,Sales
d007,479559,Yuchang,Monkewich,Sales
d005,479562,Temple,Barreiro,Development
d005,479565,Jovan,Pulkowski,Development
d007,479566,Paraskevi,Manderick,Sales
d007,479582,Rafols,Grospietsch,Sales
d005,479586,Gunilla,Jenevein,Development
d005,479598,Uriel,Dayang,Development
d007,479603,Surveyors,Badache,Sales
d005,479615,Utpal,Sadowsky,Development
d005,479620,Heping,Skrikant,Development
d005,479634,Ravishankar,Pelc,Development
d007,479637,Genta,Marsiglia,Sales
d005,479651,Lena,Roohalamini,Development
d005,479672,Lubomir,Schlumberger,Development
d005,479688,Lijie,Hanratty,Development
d007,479708,Hilary,Dayana,Sales
d005,479717,Moheb,Tzvieli,Development
d005,479720,Sivanarayana,Figueira,Development
d005,479749,Wilmer,Giaccio,Development
d005,479764,Kazuhisa,Bashian,Development
d005,479824,Manibrata,Auyong,Development
d005,479850,Sorina,Codenie,Development
d005,479866,Heng,Pellegrinelli,Development
d007,479867,Akemi,Anandan,Sales
d007,479885,Sariel,Schade,Sales
d007,479894,Ipke,Gonthier,Sales
d005,479896,Tsuneo,Minakawa,Development
d005,479905,Danai,Peir,Development
d005,479906,Duri,Silva,Development
d005,479927,Isaac,Schaap,Development
d007,479958,Uta,Schmezko,Sales
d005,479975,Kazuhiro,Pews,Development
d007,480044,Sudhanshu,Jording,Sales
d005,480051,Kwan,Erol,Development
d005,480052,Chinho,Weisert,Development
d007,480090,Gad,Krone,Sales
d005,480091,Morris,Shimshoni,Development
d005,480096,Abdelaziz,Percebois,Development
d005,480102,Przemyslawa,Geffroy,Development
d007,480114,Shakhar,Suri,Sales
d005,480121,Martina,Benveniste,Development
d005,480135,Danny,Narahari,Development
d007,480159,Kazuhiko,Buescher,Sales
d005,480175,Elrique,Schmiedel,Development
d005,480190,Kasturi,Brandsma,Development
d007,480192,Dhritiman,Onuegbe,Sales
d007,480199,Fumiyo,Msuda,Sales
d005,480259,Giap,Antonakopoulos,Development
d005,480271,Zita,Sooriamurthi,Development
d005,480290,Yannik,Honglei,Development
d005,480296,Moriyoshi,Birnbaum,Development
d005,480316,Pranay,Feinberg,Development
d005,480322,Fumiko,Showalter,Development
d005,480344,Hatem,Neimat,Development
d007,480350,Zijian,Kalloufi,Sales
d007,480376,Akhilish,Kieras,Sales
d005,480445,Youjian,Comellas,Development
d005,480495,Iara,Zongker,Development
d005,480500,Uwe,Lorcy,Development
d007,480536,Lansing,Gyorkos,Sales
d007,480587,Tonia,Trystram,Sales
d005,480594,Jovan,Bierman,Development
d005,480618,Rance,Brodie,Development
d005,480631,Gao,Kavvadias,Development
d007,480660,Kazunori,Sambasivam,Sales
d007,480670,Sanjoy,Penz,Sales
d005,480674,Kannan,Giveon,Development
d007,480683,Jayesh,Wixon,Sales
